level;position;tech_stack;experience;gender;company;company_size;work_type;city;currency;salary;raise_period
Senior;Product Manager;"Java;C / C++;JavaScript | Html | Css;React Native;Unity;Unreal";12 - 14 Yýl;Erkek;Oyun;101 - 249 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;35.000 - 35.999;1
Junior;Mobile Application Developer (Android);Java;1 - 3 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;65.000 - 65.999;4
Middle;Front-end Developer;Vue;3 - 5 Yýl;Erkek;Kurumsal;250+;Remote;Ýstanbul;? - Türk Lirasý;62.000 - 62.999;2
Junior;Full Stack Developer;".Net;NodeJS;JavaScript | Html | Css;React";1 - 3 Yýl;Erkek;Kurumsal;51 - 100 Kiþi;Ofis;Antalya;? - Türk Lirasý;48.000 - 48.999;2
Senior;Full Stack Developer;".Net;React;Vue;Angular;React Native";10 - 12 Yýl;Erkek;Startup;1 - 5 Kiþi;Hibrit (Ofis + Remote);Ýzmir;? - Türk Lirasý;85.000 - 89.999;2
Junior;Back-end Developer;Java;1 - 3 Yýl;Erkek;Kurumsal;250+;Þu an remote ama hibrite döneceðiz.;Ýstanbul;? - Türk Lirasý;40.000 - 40.999;2
Junior;Front-end Developer;React;1 - 3 Yýl;Erkek;Startup;250+;Remote;Ýstanbul;? - Türk Lirasý;32.000 - 32.999;2
Senior;Team / Tech Lead;.Net;10 - 12 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;115.000 - 119.999;1
Senior;Product Owner;"Java;JavaScript | Html | Css";15 Yýl ve üzeri;Erkek;Fintech;101 - 249 Kiþi;Remote;Ýstanbul;? - Türk Lirasý;72.000 - 72.999;2
Senior;Product Owner;"Php;JavaScript | Html | Css";15 Yýl ve üzeri;Erkek;E-Ticaret;21 - 50 Kiþi;Remote;* Hollanda;$ - Dolar;4.000 - 4.999;1
Middle;Mobile Application Developer (Android);"Java;Kotlin";3 - 5 Yýl;Erkek;Banka;250+;Remote;Ýstanbul;? - Türk Lirasý;73.000 - 73.999;2
Senior;Team / Tech Lead;"NodeJS;React;Vue;Angular;React Native";12 - 14 Yýl;Erkek;Outsource;21 - 50 Kiþi;Remote;Ýstanbul;? - Türk Lirasý;72.000 - 72.999;2
Junior;Full Stack Developer;"Python;React";0 - 1 Yýl;Erkek;Startup;11 - 20 Kiþi;Ofis;Ýstanbul;? - Türk Lirasý;32.000 - 32.999;2
Junior;Back-end Developer;Java;1 - 3 Yýl;Erkek;Kurumsal;250+;Remote;Ýstanbul;? - Türk Lirasý;68.000 - 68.999;2
Senior;Back-end Developer;.Net;7 - 10 Yýl;Erkek;Kurumsal;250+;Remote;Ýstanbul;? - Türk Lirasý;90.000 - 94.999;1
Senior;Team / Tech Lead;Java;10 - 12 Yýl;Erkek;Kurumsal;101 - 249 Kiþi;Ofis;Ýstanbul;? - Türk Lirasý;90.000 - 94.999;2
Middle;Mobile Application Developer (Android);Kotlin;3 - 5 Yýl;Erkek;Dijital / Reklam Ajansý;21 - 50 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;85.000 - 89.999;2
Junior;Data Scientist;"Python;";1 - 3 Yýl;Erkek;Startup;11 - 20 Kiþi;Hibrit (Ofis + Remote);Ýzmir;? - Türk Lirasý;38.000 - 38.999;1
Senior;Project Manager;.Net;3 - 5 Yýl;Erkek;Lojistik;250+;Ofis;Ýstanbul;? - Türk Lirasý;60.000 - 60.999;2
Senior;Mobile Application Developer (iOS);Swift;5 - 7 Yýl;Erkek;E-Ticaret;250+;Remote;* Hollanda;€ - Euro;5.000 - 5.999;1
Junior;Back-end Developer;.Net;0 - 1 Yýl;Erkek;Startup;101 - 249 Kiþi;Hibrit (Ofis + Remote);Kocaeli;? - Türk Lirasý;25.000 - 25.999;2
Senior;Team / Tech Lead;"Java;Python;React";15 Yýl ve üzeri;Erkek;Yazýlým Evi & Danýþmanlýk;21 - 50 Kiþi;Ofis;Ankara;? - Türk Lirasý;140.000 - 144.999;2
Senior;Bussines Intelligence;"Python;Mic. SQL ve Oracle SQL";10 - 12 Yýl;Erkek;Banka;250+;Remote;Ankara;? - Türk Lirasý;90.000 - 94.999;2
Middle;Full Stack Developer;.Net;5 - 7 Yýl;Erkek;Kurumsal;51 - 100 Kiþi;Hibrit (Ofis + Remote);Ankara;? - Türk Lirasý;85.000 - 89.999;2
Senior;Back-end Developer;Java;7 - 10 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;95.000 - 99.999;4
Middle;Data Analyst;Java;3 - 5 Yýl;Erkek;Kurumsal;51 - 100 Kiþi;Ofis;Ankara;? - Türk Lirasý;40.000 - 40.999;1
Senior;Front-end Developer;"JavaScript | Html | Css;React";12 - 14 Yýl;Erkek;Startup;11 - 20 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;80.000 - 84.999;2
Senior;Full Stack Developer;.Net;3 - 5 Yýl;Erkek;Yazýlým Evi & Danýþmanlýk;101 - 249 Kiþi;Remote;Ýstanbul;? - Türk Lirasý;51.000 - 51.999;2
Junior;QA / Automation;"Java;JavaScript | Html | Css";0 - 1 Yýl;Erkek;Startup;21 - 50 Kiþi;Remote;Antalya;? - Türk Lirasý;35.000 - 35.999;2
Junior;Front-end Developer;"JavaScript | Html | Css;React";1 - 3 Yýl;Erkek;Kurumsal;101 - 249 Kiþi;Remote;Ýstanbul;? - Türk Lirasý;19.000 - 19.999;1
Middle;Embedded Software Developer;C / C++;3 - 5 Yýl;Erkek;Kurumsal;21 - 50 Kiþi;Hibrit (Ofis + Remote);Kocaeli;? - Türk Lirasý;60.000 - 60.999;2
Junior;Full Stack Developer;"NodeJS;Python;JavaScript | Html | Css;React";1 - 3 Yýl;Erkek;Kurumsal;21 - 50 Kiþi;Remote;Ýstanbul;? - Türk Lirasý;24.000 - 24.999;2
Middle;Front-end Developer;"NodeJS;JavaScript | Html | Css;React";3 - 5 Yýl;Kadýn;Oyun;21 - 50 Kiþi;Ofis;Ýstanbul;? - Türk Lirasý;49.000 - 49.999;2
Middle;Back-end Developer;"Java;JavaScript | Html | Css;Angular;Unity;C#";1 - 3 Yýl;Erkek;Oyun;6 - 10 Kiþi;Remote;Ýstanbul;? - Türk Lirasý;28.000 - 28.999;1
Junior;Front-end Developer;"JavaScript | Html | Css;React";1 - 3 Yýl;Erkek;Kurumsal;51 - 100 Kiþi;Remote;Ankara;£ - Sterlin;1.000 - 1.999;1
Junior;Back-end Developer;Java;1 - 3 Yýl;Erkek;Kurumsal;101 - 249 Kiþi;Remote;Ankara;? - Türk Lirasý;28.000 - 28.999;1
Senior;Front-end Developer;"JavaScript | Html | Css;React";10 - 12 Yýl;Kadýn;Banka;101 - 249 Kiþi;Remote;Ýstanbul;? - Türk Lirasý;30.000 - 30.999;2
Middle;Full Stack Developer;".Net;JavaScript | Html | Css";1 - 3 Yýl;Kadýn;Banka;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;48.000 - 48.999;2
Middle;Mobile Application Developer (Android);"Java;Kotlin";1 - 3 Yýl;Kadýn;Outsource;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;50.000 - 50.999;2
Senior;Back-end Developer;"Java;Go;Python";5 - 7 Yýl;Erkek;E-Ticaret;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;130.000 - 134.999;2
Senior;Project Manager;.Net;15 Yýl ve üzeri;Erkek;Kurumsal;51 - 100 Kiþi;Hibrit (Ofis + Remote);Ankara;? - Türk Lirasý;145.000 - 149.999;1
Senior;Back-end Developer;Java;3 - 5 Yýl;Erkek;E-Ticaret;250+;Remote;Ýstanbul;? - Türk Lirasý;85.000 - 89.999;2
Junior;Data Scientist;Python;1 - 3 Yýl;Erkek;Kurumsal;101 - 249 Kiþi;Hibrit (Ofis + Remote);Kocaeli;? - Türk Lirasý;40.000 - 40.999;1
Senior;Software Development Manager / Engineering Manager;"Java;Php;React;Angular";15 Yýl ve üzeri;Kadýn;E-Ticaret;101 - 249 Kiþi;Remote;Ýstanbul;? - Türk Lirasý;130.000 - 134.999;2
Middle;Full Stack Developer;".Net;NodeJS;Vue";5 - 7 Yýl;Erkek;Kurumsal;1 - 5 Kiþi;Hibrit (Ofis + Remote);Ýzmir;? - Türk Lirasý;36.000 - 36.999;2
Middle;Front-end Developer;"JavaScript | Html | Css;React";3 - 5 Yýl;Erkek;SaaS;250+;Ofis;Ankara;? - Türk Lirasý;70.000 - 70.999;2
Senior;Back-end Developer;Java;7 - 10 Yýl;Erkek;Savunma Sanayi;250+;Ofis;Ankara;? - Türk Lirasý;135.000 - 139.999;2
Senior;Team / Tech Lead;"Php;NodeJS;Go;JavaScript | Html | Css;React;Vue";3 - 5 Yýl;Erkek;Kurumsal;250+;Remote;Ýstanbul;? - Türk Lirasý;140.000 - 144.999;2
Senior;Back-end Developer;.Net;3 - 5 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;75.000 - 79.999;2
Senior;Full Stack Developer;".Net;React";3 - 5 Yýl;Erkek;Banka;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;90.000 - 94.999;2
Junior;Back-end Developer;".Net;NodeJS;JavaScript | Html | Css";1 - 3 Yýl;Erkek;Outsource;250+;Remote;Ýzmir;? - Türk Lirasý;42.000 - 42.999;2
Senior;Game Developer;Unity;3 - 5 Yýl;Erkek;Startup;51 - 100 Kiþi;Remote;Ýzmir;£ - Sterlin;200.000+;1
Senior;Data Scientist;Python;1 - 3 Yýl;Erkek;Startup;51 - 100 Kiþi;Ofis;Ýstanbul;? - Türk Lirasý;61.000 - 61.999;2
Middle;QA / Manuel Test;"Python;Autoit";7 - 10 Yýl;Erkek;Yazýlým Evi & Danýþmanlýk;21 - 50 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;32.000 - 32.999;2
Junior;Embedded Software Developer;C / C++;1 - 3 Yýl;Erkek;Kurumsal;250+;Ofis;Ankara;? - Türk Lirasý;55.000 - 55.999;2
Junior;Full Stack Developer;"Java;.Net;Php;NodeJS;Go;Python;Ruby;Kotlin;Swift;Objective C;C / C++;JavaScript | Html | Css;React;Vue;Angular;Flutter;React Native;Unity;Unreal";1 - 3 Yýl;Erkek;Kurumsal;250+;Ofis;Ýstanbul;? - Türk Lirasý;90.000 - 94.999;4
Senior;Full Stack Developer;".Net;JavaScript | Html | Css;React;Angular";5 - 7 Yýl;Erkek;Yazýlým Evi & Danýþmanlýk;101 - 249 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;80.000 - 84.999;2
Junior;Full Stack Developer;"Java;NodeJS;React";1 - 3 Yýl;Erkek;Kurumsal;51 - 100 Kiþi;Hibrit (Ofis + Remote);Ankara;? - Türk Lirasý;47.000 - 47.999;2
Middle;Back-end Developer;.Net;3 - 5 Yýl;Erkek;Kurumsal;6 - 10 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;47.000 - 47.999;2
Middle;Mobile Application Developer (Android);Flutter;1 - 3 Yýl;Erkek;Startup;6 - 10 Kiþi;Hibrit (Ofis + Remote);Ankara;? - Türk Lirasý;44.000 - 44.999;2
Junior;Game Developer;Unity;1 - 3 Yýl;Erkek;Oyun;11 - 20 Kiþi;Ofis;Ankara;? - Türk Lirasý;42.000 - 42.999;2
Senior;Back-end Developer;.Net;7 - 10 Yýl;Kadýn;Kurumsal;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;85.000 - 89.999;2
Junior;Back-end Developer;".Net;Python";3 - 5 Yýl;Kadýn;Kurumsal;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;57.000 - 57.999;2
Middle;Mobile Application Developer (Full Stack);Flutter;3 - 5 Yýl;Erkek;Banka;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;85.000 - 89.999;2
Junior;Mobile Application Developer (Full Stack);React Native;1 - 3 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;33.000 - 33.999;2
Middle;Data Analyst;"Python;SQL";1 - 3 Yýl;Kadýn;Dijital / Reklam Ajansý;101 - 249 Kiþi;Remote;Ýzmir;? - Türk Lirasý;34.000 - 34.999;2
Senior;Full Stack Developer;JavaScript | Html | Css;5 - 7 Yýl;Erkek;Startup;250+;Þu an hibrit ama ofise döneceðiz.;Ýstanbul;? - Türk Lirasý;75.000 - 79.999;2
Senior;Team / Tech Lead;"NodeJS;JavaScript | Html | Css;Vue";15 Yýl ve üzeri;Erkek;Oyun;51 - 100 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;185.000 - 189.999;4
Junior;RPA Developer;"Python;C / C++";3 - 5 Yýl;Erkek;Startup;21 - 50 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;43.000 - 43.999;2
Middle;Front-end Developer;"JavaScript | Html | Css;React";1 - 3 Yýl;Erkek;Kurumsal;250+;Remote;Batman;? - Türk Lirasý;39.000 - 39.999;2
Senior;Back-end Developer;.Net;7 - 10 Yýl;Erkek;Yazýlým Evi & Danýþmanlýk;101 - 249 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;80.000 - 84.999;1
Senior;Back-end Developer;.Net;10 - 12 Yýl;Erkek;Kurumsal;21 - 50 Kiþi;Remote;Ýstanbul;? - Türk Lirasý;60.000 - 60.999;2
Middle;Back-end Developer;Java;1 - 3 Yýl;Erkek;Outsource;51 - 100 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;35.000 - 35.999;2
Middle;DevOps Engineer;"Go;Python";5 - 7 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);* Almanya;€ - Euro;3.000 - 3.999;1
Middle;Back-end Developer;.Net;5 - 7 Yýl;Kadýn;Kurumsal;250+;Remote;Ýstanbul;? - Türk Lirasý;58.000 - 58.999;2
Middle;QA / Manuel Test;"Java;Python";1 - 3 Yýl;Kadýn;Startup;51 - 100 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;35.000 - 35.999;1
Middle;Back-end Developer;.Net;1 - 3 Yýl;Erkek;Kurumsal;21 - 50 Kiþi;Remote;Ýstanbul;? - Türk Lirasý;45.000 - 45.999;1
Junior;Back-end Developer;Python;0 - 1 Yýl;Erkek;Startup;1 - 5 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;33.000 - 33.999;1
Senior;Full Stack Developer;"Java;.Net;NodeJS;JavaScript | Html | Css;Angular;Cobol";7 - 10 Yýl;Erkek;Banka;250+;Remote;Ankara;? - Türk Lirasý;90.000 - 94.999;1
Middle;Embedded Software Developer;"Python;C / C++";5 - 7 Yýl;Erkek;Kurumsal;51 - 100 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;58.000 - 58.999;1
Junior;Full Stack Developer;"Java;Angular";1 - 3 Yýl;Erkek;Kurumsal;250+;Remote;Ankara;? - Türk Lirasý;49.000 - 49.999;2
Senior;Back-end Developer;Java;5 - 7 Yýl;Erkek;Þans Oyunlarý & Bahis;250+;Remote;Ýstanbul;? - Türk Lirasý;75.000 - 79.999;2
Senior;Back-end Developer;Java;7 - 10 Yýl;Erkek;Kurumsal;101 - 249 Kiþi;Ofis;Antalya;? - Türk Lirasý;125.000 - 129.999;2
Middle;Full Stack Developer;"NodeJS;Vue";3 - 5 Yýl;Erkek;Kurumsal;250+;Remote;Ýstanbul;? - Türk Lirasý;49.000 - 49.999;2
Senior;Software Development Manager / Engineering Manager;"Java;.Net";12 - 14 Yýl;Erkek;Startup;51 - 100 Kiþi;Hibrit (Ofis + Remote);Antalya;? - Türk Lirasý;120.000 - 124.999;2
Middle;Back-end Developer;"Java;Go;Python;Kotlin";1 - 3 Yýl;Erkek;E-Ticaret;250+;Þu an remote ama hibrite döneceðiz.;Ýstanbul;? - Türk Lirasý;110.000 - 114.999;2
Junior;Front-end Developer;React;1 - 3 Yýl;Erkek;Startup;6 - 10 Kiþi;Hibrit (Ofis + Remote);Kocaeli;? - Türk Lirasý;35.000 - 35.999;1
Senior;Full Stack Developer;.Net;10 - 12 Yýl;Erkek;Kurumsal;101 - 249 Kiþi;Hibrit (Ofis + Remote);Ýzmir;? - Türk Lirasý;90.000 - 94.999;1
Senior;Full Stack Developer;"Php;JavaScript | Html | Css;React;React Native";5 - 7 Yýl;Erkek;E-Ticaret;6 - 10 Kiþi;Hibrit (Ofis + Remote);Ýzmir;? - Türk Lirasý;30.000 - 30.999;1
Senior;Team / Tech Lead;".Net;JavaScript | Html | Css;React;React Native";12 - 14 Yýl;Erkek;Dijital / Reklam Ajansý;11 - 20 Kiþi;Remote;Ýstanbul;? - Türk Lirasý;130.000 - 134.999;1
Middle;Back-end Developer;Php;3 - 5 Yýl;Erkek;E-Ticaret;101 - 249 Kiþi;Remote;Kocaeli;? - Türk Lirasý;45.000 - 45.999;2
Middle;QA / Manuel Test;"Java;Php;Kotlin;JavaScript | Html | Css;React;Vue;Angular;Flutter";3 - 5 Yýl;Erkek;E-Ticaret;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;60.000 - 60.999;2
Senior;Back-end Developer;"Java;Kotlin";10 - 12 Yýl;Kadýn;Kurumsal;250+;Remote;Ýstanbul;? - Türk Lirasý;90.000 - 94.999;1
Junior;Full Stack Developer;"Java;Python;C / C++;JavaScript | Html | Css;React;Angular";1 - 3 Yýl;Erkek;Kurumsal;250+;Ofis;Ankara;? - Türk Lirasý;50.000 - 50.999;2
Senior;Back-end Developer;Java;7 - 10 Yýl;Erkek;Outsource;21 - 50 Kiþi;Remote;Ýstanbul;? - Türk Lirasý;90.000 - 94.999;2
Middle;Full Stack Developer;".Net;React";3 - 5 Yýl;Erkek;Banka;250+;Remote;Kahramanmaraþ;? - Türk Lirasý;69.000 - 69.999;2
Senior;Front-end Developer;".Net;JavaScript | Html | Css;React";7 - 10 Yýl;Erkek;Kurumsal;21 - 50 Kiþi;Þu an remote ama hibrite döneceðiz.;Ýstanbul;? - Türk Lirasý;60.000 - 60.999;1
Junior;Product Manager;JIRA, Enterprise Architect, Postman, WinSCP etc.;1 - 3 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Ankara;? - Türk Lirasý;30.000 - 30.999;2
Junior;Front-end Developer;"Php;JavaScript | Html | Css";1 - 3 Yýl;Erkek;Yazýlým Evi & Danýþmanlýk;6 - 10 Kiþi;Ofis;Ýstanbul;? - Türk Lirasý;35.000 - 35.999;1
Middle;Game Developer;Unity;1 - 3 Yýl;Kadýn;Oyun;11 - 20 Kiþi;Hibrit (Ofis + Remote);Çanakkale;? - Türk Lirasý;42.000 - 42.999;1
Senior;Back-end Developer;.Net;5 - 7 Yýl;Erkek;Startup;21 - 50 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;60.000 - 60.999;4
Senior;Full Stack Developer;Java;5 - 7 Yýl;Erkek;Kurumsal;250+;Remote;Aydýn;? - Türk Lirasý;90.000 - 94.999;1
Senior;Full Stack Developer;.Net;5 - 7 Yýl;Kadýn;Kurumsal;250+;Remote;Ýstanbul;? - Türk Lirasý;70.000 - 70.999;1
Junior;Back-end Developer;Java;1 - 3 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;50.000 - 50.999;2
Senior;Product Owner;X;7 - 10 Yýl;Erkek;Kurumsal;250+;Remote;Antalya;? - Türk Lirasý;95.000 - 99.999;2
Senior;Front-end Developer;"JavaScript | Html | Css;React;Vue";7 - 10 Yýl;Erkek;Startup;21 - 50 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;80.000 - 84.999;2
Middle;Full Stack Developer;Java;1 - 3 Yýl;Kadýn;Kurumsal;250+;Ofis;Ankara;? - Türk Lirasý;52.000 - 52.999;2
Middle;QA / Manuel Test;"Java;.Net;postman ";1 - 3 Yýl;Erkek;Dijital / Reklam Ajansý;21 - 50 Kiþi;Remote;Ýstanbul;? - Türk Lirasý;30.000 - 30.999;1
Middle;QA / Manuel Test;hiçbirini kullanmýyorum.;3 - 5 Yýl;Erkek;Kurumsal;101 - 249 Kiþi;Remote;Ýstanbul;? - Türk Lirasý;40.000 - 40.999;1
Middle;Back-end Developer;Java;1 - 3 Yýl;Erkek;Yazýlým Evi & Danýþmanlýk;21 - 50 Kiþi;Remote;Ýstanbul;? - Türk Lirasý;42.000 - 42.999;2
Junior;Back-end Developer;"Java;Kotlin;JavaScript | Html | Css;Vue";1 - 3 Yýl;Erkek;Kurumsal;51 - 100 Kiþi;Remote;Konya;? - Türk Lirasý;45.000 - 45.999;2
Senior;Full Stack Developer;.Net;10 - 12 Yýl;Erkek;Dijital / Reklam Ajansý;21 - 50 Kiþi;Remote;Sakarya;? - Türk Lirasý;63.000 - 63.999;1
Senior;Full Stack Developer;".Net;NodeJS;JavaScript | Html | Css;React;Angular";15 Yýl ve üzeri;Erkek;Yazýlým Evi & Danýþmanlýk;1 - 5 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;65.000 - 65.999;1
Senior;Full Stack Developer;Php;7 - 10 Yýl;Erkek;Kurumsal;250+;Remote;Ýstanbul;? - Türk Lirasý;71.000 - 71.999;2
Middle;Back-end Developer;Java;5 - 7 Yýl;Erkek;Banka;250+;Remote;Ýstanbul;? - Türk Lirasý;100.000 - 104.999;2
Middle;QA / Manuel Test;Java;3 - 5 Yýl;Kadýn;Startup;21 - 50 Kiþi;Remote;Ýstanbul;? - Türk Lirasý;38.000 - 38.999;1
Senior;Team / Tech Lead;Java;10 - 12 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Ankara;? - Türk Lirasý;120.000 - 124.999;1
Senior;Front-end Developer;"NodeJS;JavaScript | Html | Css;React";7 - 10 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;68.000 - 68.999;2
Middle;Back-end Developer;".Net;NodeJS;React";1 - 3 Yýl;Erkek;Kurumsal;51 - 100 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;55.000 - 55.999;1
Middle;Full Stack Developer;.Net;1 - 3 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;38.000 - 38.999;2
Middle;Full Stack Developer;".Net;JavaScript | Html | Css;React";1 - 3 Yýl;Erkek;Banka;250+;Remote;Ankara;? - Türk Lirasý;67.000 - 67.999;1
Middle;Mobile Application Developer (iOS);"Swift;Objective C;C / C++";3 - 5 Yýl;Erkek;Kurumsal;101 - 249 Kiþi;Remote;Ýstanbul;? - Türk Lirasý;61.000 - 61.999;2
Senior;Back-end Developer;Java;3 - 5 Yýl;Kadýn;Startup;11 - 20 Kiþi;Ofis;Ýstanbul;? - Türk Lirasý;55.000 - 55.999;2
Middle;Full Stack Developer;".Net;Vue;Angular";1 - 3 Yýl;Erkek;FinTech;51 - 100 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;34.000 - 34.999;1
Middle;Back-end Developer;.Net;7 - 10 Yýl;Erkek;Startup;1 - 5 Kiþi;Ofis;Ýstanbul;? - Türk Lirasý;70.000 - 70.999;2
Senior;Team / Tech Lead;QA Team lead;3 - 5 Yýl;Kadýn;Þans Oyunlarý & Bahis;250+;Remote;Ýstanbul;? - Türk Lirasý;63.000 - 63.999;2
Middle;Front-end Developer;"JavaScript | Html | Css;React";3 - 5 Yýl;Erkek;Startup;11 - 20 Kiþi;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;50.000 - 50.999;2
Middle;Front-end Developer;"Java;JavaScript | Html | Css;React";1 - 3 Yýl;Kadýn;E-Ticaret;11 - 20 Kiþi;Remote;Ýstanbul;$ - Dolar;1.000 - 1.999;2
Senior;System Admin & Engineer;System;7 - 10 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;150.000 - 154.999;2
Middle;Data Scientist;"Python;C / C++";1 - 3 Yýl;Erkek;Startup;11 - 20 Kiþi;Remote;Ýstanbul;? - Türk Lirasý;52.000 - 52.999;1
Middle;Front-end Developer;React;1 - 3 Yýl;Kadýn;Finans;21 - 50 Kiþi;Remote;* Ýngiltere;€ - Euro;4.000 - 4.999;3
Middle;Mobile Application Developer (iOS);Swift;1 - 3 Yýl;Erkek;Startup;51 - 100 Kiþi;Hibrit (Ofis + Remote);Ýzmir;? - Türk Lirasý;55.000 - 55.999;2
Middle;Mobile Application Developer (Android);"Java;Kotlin";3 - 5 Yýl;Erkek;Outsource;21 - 50 Kiþi;Ofis;Ankara;? - Türk Lirasý;55.000 - 55.999;2
Senior;Data Engineer;".Net;Python";15 Yýl ve üzeri;Erkek;Startup;11 - 20 Kiþi;Remote;Ýstanbul;? - Türk Lirasý;52.000 - 52.999;2
Middle;Full Stack Developer;".Net;React";3 - 5 Yýl;Erkek;Outsource;21 - 50 Kiþi;Hibrit (Ofis + Remote);Ýzmir;$ - Dolar;1.000 - 1.999;1
Middle;Back-end Developer;Java;1 - 3 Yýl;Erkek;Yazýlým Evi & Danýþmanlýk;21 - 50 Kiþi;Ofis;Edirne;? - Türk Lirasý;32.000 - 32.999;2
Senior;Back-end Developer;Java;10 - 12 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;80.000 - 84.999;2
Middle;Back-end Developer;Php;1 - 3 Yýl;Kadýn;Kurumsal;6 - 10 Kiþi;Ofis;Ýstanbul;? - Türk Lirasý;43.000 - 43.999;2
Senior;CTO;".Net;Angular";12 - 14 Yýl;Erkek;Startup;21 - 50 Kiþi;Hibrit (Ofis + Remote);Trabzon;? - Türk Lirasý;75.000 - 79.999;2
Junior;Data Analyst;"Python;Mssql postgresql";1 - 3 Yýl;Kadýn;Kurumsal;51 - 100 Kiþi;Remote;Ankara;? - Türk Lirasý;32.000 - 32.999;1
Middle;Back-end Developer;"Java;Python;C / C++";3 - 5 Yýl;Erkek;Kurumsal;101 - 249 Kiþi;Ofis;Ankara;? - Türk Lirasý;44.000 - 44.999;2
Senior;Team / Tech Lead;".Net;NodeJS;JavaScript | Html | Css;React;Angular;Flutter";12 - 14 Yýl;Erkek;Kurumsal;250+;Ofis;Ankara;? - Türk Lirasý;105.000 - 109.999;2
Junior;Back-end Developer;Java;1 - 3 Yýl;Erkek;Kurumsal;250+;Hibrit (Ofis + Remote);Ankara;? - Türk Lirasý;46.000 - 46.999;2
Senior;Team / Tech Lead;".Net;JavaScript | Html | Css;Angular";5 - 7 Yýl;Erkek;Kurumsal;250+;Remote;Bursa;? - Türk Lirasý;60.000 - 60.999;2
Senior;Back-end Developer;Java;7 - 10 Yýl;Erkek;E-Ticaret;250+;Hibrit (Ofis + Remote);Ýstanbul;? - Türk Lirasý;90.000 - 94.999;2
Junior;DevOps Engineer;"Go;Kubernetes, Docker, Terraform, Ansible, AWS";1 - 3 Yýl;Erkek;Kurumsal;101 - 249 Kiþi;Remote;Ýstanbul;$ - Dolar;19.000 - 19.999;1
Middle;Full Stack Developer;"NodeJS;JavaScript | Html | Css;React;React Native";1 - 3 Yýl;Erkek;Startup;1 - 5 Kiþi;Þu an remote ama hibrite döneceðiz.;Ýstanbul;? - Türk Lirasý;50.000 - 50.999;3
